,RunId,iteration,Step,width,height,initial_population,initial_population_bt,vento,Lagarta Saudavel,Lagarta Infectada,Bacteria
1439,1439,47,30,50,50,100,200,5,1,0,0
1440,1440,48,30,50,50,100,0,0,100,0,0
1441,1441,48,30,50,50,100,0,1,100,0,0
1442,1442,48,30,50,50,100,0,2,100,0,0
1443,1443,48,30,50,50,100,0,3,100,0,0
1444,1444,48,30,50,50,100,0,4,100,0,0
1445,1445,48,30,50,50,100,0,5,100,0,0
1446,1446,48,30,50,50,100,50,0,0,0,0
1447,1447,48,30,50,50,100,50,1,0,0,0
1448,1448,48,30,50,50,100,50,2,1,0,0
1449,1449,48,30,50,50,100,50,3,0,0,0
1450,1450,48,30,50,50,100,50,4,3,0,0
1451,1451,48,30,50,50,100,50,5,0,0,0
1452,1452,48,30,50,50,100,100,0,0,0,0
1453,1453,48,30,50,50,100,100,1,0,0,0
1454,1454,48,30,50,50,100,100,2,0,0,0
1455,1455,48,30,50,50,100,100,3,1,0,0
1456,1456,48,30,50,50,100,100,4,0,0,0
1457,1457,48,30,50,50,100,100,5,0,0,0
1458,1458,48,30,50,50,100,150,0,0,0,0
1459,1459,48,30,50,50,100,150,1,0,0,0
1460,1460,48,30,50,50,100,150,2,0,0,0
1461,1461,48,30,50,50,100,150,3,0,0,0
1462,1462,48,30,50,50,100,150,4,0,0,0
1463,1463,48,30,50,50,100,150,5,0,0,0
1464,1464,48,30,50,50,100,200,0,0,0,0
1465,1465,48,30,50,50,100,200,1,0,0,0
1466,1466,48,30,50,50,100,200,2,0,0,0
1467,1467,48,30,50,50,100,200,3,0,0,0
1468,1468,48,30,50,50,100,200,4,1,0,0
1469,1469,48,30,50,50,100,200,5,0,0,0
1470,1470,49,30,50,50,100,0,0,100,0,0
1471,1471,49,30,50,50,100,0,1,100,0,0
1472,1472,49,30,50,50,100,0,2,100,0,0
1473,1473,49,30,50,50,100,0,3,100,0,0
1474,1474,49,30,50,50,100,0,4,100,0,0
1475,1475,49,30,50,50,100,0,5,100,0,0
1476,1476,49,30,50,50,100,50,0,0,0,0
1477,1477,49,30,50,50,100,50,1,0,0,0
1478,1478,49,30,50,50,100,50,2,0,0,0
1479,1479,49,30,50,50,100,50,3,1,0,0
1480,1480,49,30,50,50,100,50,4,0,0,0
1481,1481,49,30,50,50,100,50,5,0,0,0
1482,1482,49,30,50,50,100,100,0,0,0,0
1483,1483,49,30,50,50,100,100,1,0,0,0
1484,1484,49,30,50,50,100,100,2,0,0,0
1485,1485,49,30,50,50,100,100,3,0,0,0
1486,1486,49,30,50,50,100,100,4,0,0,0
1487,1487,49,30,50,50,100,100,5,0,0,0
1488,1488,49,30,50,50,100,150,0,0,0,0
1489,1489,49,30,50,50,100,150,1,0,0,0
1490,1490,49,30,50,50,100,150,2,0,0,0
1491,1491,49,30,50,50,100,150,3,0,0,0
1492,1492,49,30,50,50,100,150,4,0,0,0
1493,1493,49,30,50,50,100,150,5,0,0,0
1494,1494,49,30,50,50,100,200,0,2,0,0
1495,1495,49,30,50,50,100,200,1,0,0,0
1496,1496,49,30,50,50,100,200,2,0,0,0
1497,1497,49,30,50,50,100,200,3,1,0,0
1498,1498,49,30,50,50,100,200,4,0,0,0
1499,1499,49,30,50,50,100,200,5,0,0,0
1500,1500,50,30,50,50,100,0,0,100,0,0
1501,1501,50,30,50,50,100,0,1,100,0,0
1502,1502,50,30,50,50,100,0,2,100,0,0
1503,1503,50,30,50,50,100,0,3,100,0,0
1504,1504,50,30,50,50,100,0,4,100,0,0
1505,1505,50,30,50,50,100,0,5,100,0,0
1506,1506,50,30,50,50,100,50,0,1,0,0
1507,1507,50,30,50,50,100,50,1,1,0,0
1508,1508,50,30,50,50,100,50,2,4,0,0
1509,1509,50,30,50,50,100,50,3,0,0,0
1510,1510,50,30,50,50,100,50,4,1,0,0
1511,1511,50,30,50,50,100,50,5,0,0,0
1512,1512,50,30,50,50,100,100,0,0,0,0
1513,1513,50,30,50,50,100,100,1,2,0,0
1514,1514,50,30,50,50,100,100,2,1,0,0
1515,1515,50,30,50,50,100,100,3,1,0,0
1516,1516,50,30,50,50,100,100,4,0,0,0
1517,1517,50,30,50,50,100,100,5,0,0,0
1518,1518,50,30,50,50,100,150,0,0,0,0
1519,1519,50,30,50,50,100,150,1,0,0,0
1520,1520,50,30,50,50,100,150,2,0,0,0
1521,1521,50,30,50,50,100,150,3,0,0,0
1522,1522,50,30,50,50,100,150,4,0,0,0
1523,1523,50,30,50,50,100,150,5,1,0,0
1524,1524,50,30,50,50,100,200,0,0,0,0
1525,1525,50,30,50,50,100,200,1,1,0,0
1526,1526,50,30,50,50,100,200,2,0,0,0
1527,1527,50,30,50,50,100,200,3,0,0,0
1528,1528,50,30,50,50,100,200,4,0,0,0
1529,1529,50,30,50,50,100,200,5,0,0,0
1530,1530,51,30,50,50,100,0,0,100,0,0
1531,1531,51,30,50,50,100,0,1,100,0,0
1532,1532,51,30,50,50,100,0,2,100,0,0
1533,1533,51,30,50,50,100,0,3,100,0,0
1534,1534,51,30,50,50,100,0,4,100,0,0
1535,1535,51,30,50,50,100,0,5,100,0,0
1536,1536,51,30,50,50,100,50,0,3,0,0
1537,1537,51,30,50,50,100,50,1,1,0,0
1538,1538,51,30,50,50,100,50,2,0,0,0
1539,1539,51,30,50,50,100,50,3,1,0,0
1540,1540,51,30,50,50,100,50,4,0,0,0
1541,1541,51,30,50,50,100,50,5,0,0,0
1542,1542,51,30,50,50,100,100,0,0,0,0
1543,1543,51,30,50,50,100,100,1,0,0,0
1544,1544,51,30,50,50,100,100,2,0,0,0
1545,1545,51,30,50,50,100,100,3,1,0,0
1546,1546,51,30,50,50,100,100,4,0,0,0
1547,1547,51,30,50,50,100,100,5,4,0,0
1548,1548,51,30,50,50,100,150,0,0,0,0
1549,1549,51,30,50,50,100,150,1,0,0,0
1550,1550,51,30,50,50,100,150,2,0,0,0
1551,1551,51,30,50,50,100,150,3,0,0,0
1552,1552,51,30,50,50,100,150,4,1,0,0
1553,1553,51,30,50,50,100,150,5,0,0,0
1554,1554,51,30,50,50,100,200,0,0,0,0
1555,1555,51,30,50,50,100,200,1,0,0,0
1556,1556,51,30,50,50,100,200,2,0,0,0
1557,1557,51,30,50,50,100,200,3,0,0,0
1558,1558,51,30,50,50,100,200,4,1,0,0
1559,1559,51,30,50,50,100,200,5,2,0,0
1560,1560,52,30,50,50,100,0,0,100,0,0
1561,1561,52,30,50,50,100,0,1,100,0,0
1562,1562,52,30,50,50,100,0,2,100,0,0
1563,1563,52,30,50,50,100,0,3,100,0,0
1564,1564,52,30,50,50,100,0,4,100,0,0
1565,1565,52,30,50,50,100,0,5,100,0,0
1566,1566,52,30,50,50,100,50,0,0,0,0
1567,1567,52,30,50,50,100,50,1,6,0,0
1568,1568,52,30,50,50,100,50,2,1,0,0
1569,1569,52,30,50,50,100,50,3,0,0,0
1570,1570,52,30,50,50,100,50,4,0,0,0
1571,1571,52,30,50,50,100,50,5,0,0,0
1572,1572,52,30,50,50,100,100,0,0,0,0
1573,1573,52,30,50,50,100,100,1,0,0,0
1574,1574,52,30,50,50,100,100,2,0,0,0
1575,1575,52,30,50,50,100,100,3,0,0,0
1576,1576,52,30,50,50,100,100,4,1,0,0
1577,1577,52,30,50,50,100,100,5,1,0,0
1578,1578,52,30,50,50,100,150,0,0,0,0
1579,1579,52,30,50,50,100,150,1,0,0,0
1580,1580,52,30,50,50,100,150,2,0,0,0
1581,1581,52,30,50,50,100,150,3,0,0,0
1582,1582,52,30,50,50,100,150,4,0,0,0
1583,1583,52,30,50,50,100,150,5,0,0,0
1584,1584,52,30,50,50,100,200,0,1,0,0
1585,1585,52,30,50,50,100,200,1,1,0,0
1586,1586,52,30,50,50,100,200,2,0,0,0
1587,1587,52,30,50,50,100,200,3,0,0,0
1588,1588,52,30,50,50,100,200,4,0,0,0
1589,1589,52,30,50,50,100,200,5,1,0,0
1590,1590,53,30,50,50,100,0,0,100,0,0
1591,1591,53,30,50,50,100,0,1,100,0,0
1592,1592,53,30,50,50,100,0,2,100,0,0
1593,1593,53,30,50,50,100,0,3,100,0,0
1594,1594,53,30,50,50,100,0,4,100,0,0
1595,1595,53,30,50,50,100,0,5,100,0,0
1596,1596,53,30,50,50,100,50,0,0,0,0
1597,1597,53,30,50,50,100,50,1,3,0,0
1598,1598,53,30,50,50,100,50,2,1,0,0
1599,1599,53,30,50,50,100,50,3,2,0,0
1600,1600,53,30,50,50,100,50,4,0,0,0
1601,1601,53,30,50,50,100,50,5,0,0,0
1602,1602,53,30,50,50,100,100,0,0,0,0
1603,1603,53,30,50,50,100,100,1,0,0,0
1604,1604,53,30,50,50,100,100,2,0,0,0
1605,1605,53,30,50,50,100,100,3,0,0,0
1606,1606,53,30,50,50,100,100,4,0,0,0
1607,1607,53,30,50,50,100,100,5,2,0,0
1608,1608,53,30,50,50,100,150,0,0,0,0
1609,1609,53,30,50,50,100,150,1,0,0,0
1610,1610,53,30,50,50,100,150,2,0,0,0
1611,1611,53,30,50,50,100,150,3,1,0,0
1612,1612,53,30,50,50,100,150,4,0,0,0
1613,1613,53,30,50,50,100,150,5,0,0,0
1614,1614,53,30,50,50,100,200,0,0,0,0
1615,1615,53,30,50,50,100,200,1,0,0,0
1616,1616,53,30,50,50,100,200,2,0,0,0
1617,1617,53,30,50,50,100,200,3,0,0,0
1618,1618,53,30,50,50,100,200,4,0,0,0
1619,1619,53,30,50,50,100,200,5,0,0,0
1620,1620,54,30,50,50,100,0,0,100,0,0
1621,1621,54,30,50,50,100,0,1,100,0,0
1622,1622,54,30,50,50,100,0,2,100,0,0
1623,1623,54,30,50,50,100,0,3,100,0,0
1624,1624,54,30,50,50,100,0,4,100,0,0
1625,1625,54,30,50,50,100,0,5,100,0,0
1626,1626,54,30,50,50,100,50,0,0,0,0
1627,1627,54,30,50,50,100,50,1,0,0,0
1628,1628,54,30,50,50,100,50,2,2,0,0
1629,1629,54,30,50,50,100,50,3,0,0,0
1630,1630,54,30,50,50,100,50,4,3,0,0
1631,1631,54,30,50,50,100,50,5,0,0,0
1632,1632,54,30,50,50,100,100,0,1,0,0
1633,1633,54,30,50,50,100,100,1,0,0,0
1634,1634,54,30,50,50,100,100,2,0,0,0
1635,1635,54,30,50,50,100,100,3,1,0,0
1636,1636,54,30,50,50,100,100,4,1,0,0
1637,1637,54,30,50,50,100,100,5,0,0,0
1638,1638,54,30,50,50,100,150,0,0,0,0
1639,1639,54,30,50,50,100,150,1,0,0,0
1640,1640,54,30,50,50,100,150,2,1,0,0
1641,1641,54,30,50,50,100,150,3,2,0,0
1642,1642,54,30,50,50,100,150,4,3,0,0
1643,1643,54,30,50,50,100,150,5,0,0,0
1644,1644,54,30,50,50,100,200,0,0,0,0
1645,1645,54,30,50,50,100,200,1,0,0,0
1646,1646,54,30,50,50,100,200,2,0,0,0
1647,1647,54,30,50,50,100,200,3,0,0,0
1648,1648,54,30,50,50,100,200,4,1,0,0
1649,1649,54,30,50,50,100,200,5,0,0,0
1650,1650,55,30,50,50,100,0,0,100,0,0
1651,1651,55,30,50,50,100,0,1,100,0,0
1652,1652,55,30,50,50,100,0,2,100,0,0
1653,1653,55,30,50,50,100,0,3,100,0,0
1654,1654,55,30,50,50,100,0,4,100,0,0
1655,1655,55,30,50,50,100,0,5,100,0,0
1656,1656,55,30,50,50,100,50,0,0,0,0
1657,1657,55,30,50,50,100,50,1,0,0,0
1658,1658,55,30,50,50,100,50,2,0,0,0
1659,1659,55,30,50,50,100,50,3,0,0,0
1660,1660,55,30,50,50,100,50,4,0,0,0
1661,1661,55,30,50,50,100,50,5,0,0,0
1662,1662,55,30,50,50,100,100,0,0,0,0
1663,1663,55,30,50,50,100,100,1,0,0,0
1664,1664,55,30,50,50,100,100,2,0,0,0
1665,1665,55,30,50,50,100,100,3,1,0,0
1666,1666,55,30,50,50,100,100,4,0,0,0
1667,1667,55,30,50,50,100,100,5,0,0,0
1668,1668,55,30,50,50,100,150,0,0,0,0
1669,1669,55,30,50,50,100,150,1,1,0,0
1670,1670,55,30,50,50,100,150,2,0,0,0
1671,1671,55,30,50,50,100,150,3,0,0,0
1672,1672,55,30,50,50,100,150,4,0,0,0
1673,1673,55,30,50,50,100,150,5,2,0,0
1674,1674,55,30,50,50,100,200,0,0,0,0
1675,1675,55,30,50,50,100,200,1,0,0,0
1676,1676,55,30,50,50,100,200,2,0,0,0
1677,1677,55,30,50,50,100,200,3,0,0,0
1678,1678,55,30,50,50,100,200,4,1,0,0
1679,1679,55,30,50,50,100,200,5,0,0,0
1680,1680,56,30,50,50,100,0,0,100,0,0
1681,1681,56,30,50,50,100,0,1,100,0,0
1682,1682,56,30,50,50,100,0,2,100,0,0
1683,1683,56,30,50,50,100,0,3,100,0,0
1684,1684,56,30,50,50,100,0,4,100,0,0
1685,1685,56,30,50,50,100,0,5,100,0,0
1686,1686,56,30,50,50,100,50,0,0,0,0
1687,1687,56,30,50,50,100,50,1,0,0,0
1688,1688,56,30,50,50,100,50,2,0,0,0
1689,1689,56,30,50,50,100,50,3,0,0,0
1690,1690,56,30,50,50,100,50,4,0,0,0
1691,1691,56,30,50,50,100,50,5,0,0,0
1692,1692,56,30,50,50,100,100,0,0,0,0
1693,1693,56,30,50,50,100,100,1,0,0,0
1694,1694,56,30,50,50,100,100,2,0,0,0
1695,1695,56,30,50,50,100,100,3,0,0,0
1696,1696,56,30,50,50,100,100,4,1,0,0
1697,1697,56,30,50,50,100,100,5,0,0,0
1698,1698,56,30,50,50,100,150,0,0,0,0
1699,1699,56,30,50,50,100,150,1,0,0,0
1700,1700,56,30,50,50,100,150,2,0,0,0
1701,1701,56,30,50,50,100,150,3,1,0,0
1702,1702,56,30,50,50,100,150,4,0,0,0
1703,1703,56,30,50,50,100,150,5,1,0,0
1704,1704,56,30,50,50,100,200,0,0,0,0
1705,1705,56,30,50,50,100,200,1,0,0,0
1706,1706,56,30,50,50,100,200,2,0,0,0
1707,1707,56,30,50,50,100,200,3,0,0,0
1708,1708,56,30,50,50,100,200,4,0,0,0
1709,1709,56,30,50,50,100,200,5,2,0,0
1710,1710,57,30,50,50,100,0,0,100,0,0
1711,1711,57,30,50,50,100,0,1,100,0,0
1712,1712,57,30,50,50,100,0,2,100,0,0
1713,1713,57,30,50,50,100,0,3,100,0,0
1714,1714,57,30,50,50,100,0,4,100,0,0
1715,1715,57,30,50,50,100,0,5,100,0,0
1716,1716,57,30,50,50,100,50,0,1,0,0
1717,1717,57,30,50,50,100,50,1,3,0,0
1718,1718,57,30,50,50,100,50,2,0,0,0
1719,1719,57,30,50,50,100,50,3,1,0,0
1720,1720,57,30,50,50,100,50,4,0,0,0
1721,1721,57,30,50,50,100,50,5,0,0,0
1722,1722,57,30,50,50,100,100,0,1,0,0
1723,1723,57,30,50,50,100,100,1,0,0,0
1724,1724,57,30,50,50,100,100,2,0,0,0
1725,1725,57,30,50,50,100,100,3,2,0,0
1726,1726,57,30,50,50,100,100,4,1,0,0
1727,1727,57,30,50,50,100,100,5,1,0,0
1728,1728,57,30,50,50,100,150,0,2,0,0
1729,1729,57,30,50,50,100,150,1,0,0,0
1730,1730,57,30,50,50,100,150,2,0,0,0
1731,1731,57,30,50,50,100,150,3,0,0,0
1732,1732,57,30,50,50,100,150,4,0,0,0
1733,1733,57,30,50,50,100,150,5,0,0,0
1734,1734,57,30,50,50,100,200,0,1,0,0
1735,1735,57,30,50,50,100,200,1,0,0,0
1736,1736,57,30,50,50,100,200,2,0,0,0
1737,1737,57,30,50,50,100,200,3,0,0,0
1738,1738,57,30,50,50,100,200,4,1,0,0
1739,1739,57,30,50,50,100,200,5,0,0,0
1740,1740,58,30,50,50,100,0,0,100,0,0
1741,1741,58,30,50,50,100,0,1,100,0,0
1742,1742,58,30,50,50,100,0,2,100,0,0
1743,1743,58,30,50,50,100,0,3,100,0,0
1744,1744,58,30,50,50,100,0,4,100,0,0
1745,1745,58,30,50,50,100,0,5,100,0,0
1746,1746,58,30,50,50,100,50,0,1,0,0
1747,1747,58,30,50,50,100,50,1,0,0,0
1748,1748,58,30,50,50,100,50,2,0,0,0
1749,1749,58,30,50,50,100,50,3,0,0,0
1750,1750,58,30,50,50,100,50,4,1,0,0
1751,1751,58,30,50,50,100,50,5,0,0,0
1752,1752,58,30,50,50,100,100,0,0,0,0
1753,1753,58,30,50,50,100,100,1,0,0,0
1754,1754,58,30,50,50,100,100,2,0,0,0
1755,1755,58,30,50,50,100,100,3,0,0,0
1756,1756,58,30,50,50,100,100,4,0,0,0
1757,1757,58,30,50,50,100,100,5,2,0,0
1758,1758,58,30,50,50,100,150,0,0,0,0
1759,1759,58,30,50,50,100,150,1,0,0,0
1760,1760,58,30,50,50,100,150,2,0,0,0
1761,1761,58,30,50,50,100,150,3,0,0,0
1762,1762,58,30,50,50,100,150,4,0,0,0
1763,1763,58,30,50,50,100,150,5,0,0,0
1764,1764,58,30,50,50,100,200,0,0,0,0
1765,1765,58,30,50,50,100,200,1,0,0,0
1766,1766,58,30,50,50,100,200,2,0,0,0
1767,1767,58,30,50,50,100,200,3,1,0,0
1768,1768,58,30,50,50,100,200,4,0,0,0
1769,1769,58,30,50,50,100,200,5,0,0,0
1770,1770,59,30,50,50,100,0,0,100,0,0
1771,1771,59,30,50,50,100,0,1,100,0,0
1772,1772,59,30,50,50,100,0,2,100,0,0
1773,1773,59,30,50,50,100,0,3,100,0,0
1774,1774,59,30,50,50,100,0,4,100,0,0
1775,1775,59,30,50,50,100,0,5,100,0,0
1776,1776,59,30,50,50,100,50,0,0,0,0
1777,1777,59,30,50,50,100,50,1,0,0,0
1778,1778,59,30,50,50,100,50,2,0,0,0
1779,1779,59,30,50,50,100,50,3,0,0,0
1780,1780,59,30,50,50,100,50,4,3,0,0
1781,1781,59,30,50,50,100,50,5,0,0,0
1782,1782,59,30,50,50,100,100,0,1,0,0
1783,1783,59,30,50,50,100,100,1,0,0,0
1784,1784,59,30,50,50,100,100,2,0,0,0
1785,1785,59,30,50,50,100,100,3,1,0,0
1786,1786,59,30,50,50,100,100,4,0,0,0
1787,1787,59,30,50,50,100,100,5,0,0,0
1788,1788,59,30,50,50,100,150,0,0,0,0
1789,1789,59,30,50,50,100,150,1,0,0,0
1790,1790,59,30,50,50,100,150,2,0,0,0
1791,1791,59,30,50,50,100,150,3,3,0,0
1792,1792,59,30,50,50,100,150,4,0,0,0
1793,1793,59,30,50,50,100,150,5,0,0,0
1794,1794,59,30,50,50,100,200,0,0,0,0
1795,1795,59,30,50,50,100,200,1,0,0,0
1796,1796,59,30,50,50,100,200,2,0,0,0
1797,1797,59,30,50,50,100,200,3,0,0,0
1798,1798,59,30,50,50,100,200,4,0,0,0
1799,1799,59,30,50,50,100,200,5,1,0,0
1800,1800,60,30,50,50,100,0,0,100,0,0
1801,1801,60,30,50,50,100,0,1,100,0,0
1802,1802,60,30,50,50,100,0,2,100,0,0
1803,1803,60,30,50,50,100,0,3,100,0,0
1804,1804,60,30,50,50,100,0,4,100,0,0
1805,1805,60,30,50,50,100,0,5,100,0,0
1806,1806,60,30,50,50,100,50,0,0,0,0
1807,1807,60,30,50,50,100,50,1,0,0,0
1808,1808,60,30,50,50,100,50,2,0,0,0
1809,1809,60,30,50,50,100,50,3,0,0,0
1810,1810,60,30,50,50,100,50,4,1,0,0
1811,1811,60,30,50,50,100,50,5,4,0,0
1812,1812,60,30,50,50,100,100,0,0,0,0
1813,1813,60,30,50,50,100,100,1,0,0,0
1814,1814,60,30,50,50,100,100,2,1,0,0
1815,1815,60,30,50,50,100,100,3,1,0,0
1816,1816,60,30,50,50,100,100,4,0,0,0
1817,1817,60,30,50,50,100,100,5,0,0,0
1818,1818,60,30,50,50,100,150,0,0,0,0
1819,1819,60,30,50,50,100,150,1,0,0,0
1820,1820,60,30,50,50,100,150,2,1,0,0
1821,1821,60,30,50,50,100,150,3,0,0,0
1822,1822,60,30,50,50,100,150,4,0,0,0
1823,1823,60,30,50,50,100,150,5,0,0,0
1824,1824,60,30,50,50,100,200,0,1,0,0
1825,1825,60,30,50,50,100,200,1,2,0,0
1826,1826,60,30,50,50,100,200,2,0,0,0
1827,1827,60,30,50,50,100,200,3,3,0,0
1828,1828,60,30,50,50,100,200,4,1,0,0
1829,1829,60,30,50,50,100,200,5,1,0,0
1830,1830,61,30,50,50,100,0,0,100,0,0
1831,1831,61,30,50,50,100,0,1,100,0,0
1832,1832,61,30,50,50,100,0,2,100,0,0
1833,1833,61,30,50,50,100,0,3,100,0,0
1834,1834,61,30,50,50,100,0,4,100,0,0
1835,1835,61,30,50,50,100,0,5,100,0,0
1836,1836,61,30,50,50,100,50,0,0,0,0
1837,1837,61,30,50,50,100,50,1,2,0,0
1838,1838,61,30,50,50,100,50,2,0,0,0
1839,1839,61,30,50,50,100,50,3,1,0,0
1840,1840,61,30,50,50,100,50,4,5,0,0
1841,1841,61,30,50,50,100,50,5,0,0,0
1842,1842,61,30,50,50,100,100,0,0,0,0
1843,1843,61,30,50,50,100,100,1,0,0,0
1844,1844,61,30,50,50,100,100,2,0,0,0
1845,1845,61,30,50,50,100,100,3,0,0,0
1846,1846,61,30,50,50,100,100,4,0,0,0
1847,1847,61,30,50,50,100,100,5,0,0,0
1848,1848,61,30,50,50,100,150,0,1,0,0
1849,1849,61,30,50,50,100,150,1,2,0,0
1850,1850,61,30,50,50,100,150,2,0,0,0
1851,1851,61,30,50,50,100,150,3,0,0,0
1852,1852,61,30,50,50,100,150,4,0,0,0
1853,1853,61,30,50,50,100,150,5,0,0,0
1854,1854,61,30,50,50,100,200,0,0,0,0
1855,1855,61,30,50,50,100,200,1,0,0,0
1856,1856,61,30,50,50,100,200,2,0,0,0
1857,1857,61,30,50,50,100,200,3,0,0,0
1858,1858,61,30,50,50,100,200,4,1,0,0
1859,1859,61,30,50,50,100,200,5,0,0,0
1860,1860,62,30,50,50,100,0,0,100,0,0
1861,1861,62,30,50,50,100,0,1,100,0,0
1862,1862,62,30,50,50,100,0,2,100,0,0
1863,1863,62,30,50,50,100,0,3,100,0,0
1864,1864,62,30,50,50,100,0,4,100,0,0
1865,1865,62,30,50,50,100,0,5,100,0,0
1866,1866,62,30,50,50,100,50,0,2,0,0
1867,1867,62,30,50,50,100,50,1,0,0,0
1868,1868,62,30,50,50,100,50,2,1,0,0
1869,1869,62,30,50,50,100,50,3,0,0,0
1870,1870,62,30,50,50,100,50,4,2,0,0
1871,1871,62,30,50,50,100,50,5,0,0,0
1872,1872,62,30,50,50,100,100,0,2,0,0
1873,1873,62,30,50,50,100,100,1,0,0,0
1874,1874,62,30,50,50,100,100,2,0,0,0
1875,1875,62,30,50,50,100,100,3,0,0,0
1876,1876,62,30,50,50,100,100,4,2,0,0
1877,1877,62,30,50,50,100,100,5,0,0,0
1878,1878,62,30,50,50,100,150,0,1,0,0
1879,1879,62,30,50,50,100,150,1,0,0,0
1880,1880,62,30,50,50,100,150,2,0,0,0
1881,1881,62,30,50,50,100,150,3,0,0,0
1882,1882,62,30,50,50,100,150,4,0,0,0
1883,1883,62,30,50,50,100,150,5,0,0,0
1884,1884,62,30,50,50,100,200,0,0,0,0
1885,1885,62,30,50,50,100,200,1,0,0,0
1886,1886,62,30,50,50,100,200,2,0,0,0
1887,1887,62,30,50,50,100,200,3,0,0,0
1888,1888,62,30,50,50,100,200,4,0,0,0
1889,1889,62,30,50,50,100,200,5,0,0,0
1890,1890,63,30,50,50,100,0,0,100,0,0
1891,1891,63,30,50,50,100,0,1,100,0,0
1892,1892,63,30,50,50,100,0,2,100,0,0
1893,1893,63,30,50,50,100,0,3,100,0,0
1894,1894,63,30,50,50,100,0,4,100,0,0
1895,1895,63,30,50,50,100,0,5,100,0,0
1896,1896,63,30,50,50,100,50,0,0,0,0
1897,1897,63,30,50,50,100,50,1,0,0,0
1898,1898,63,30,50,50,100,50,2,0,0,0
1899,1899,63,30,50,50,100,50,3,0,0,0
1900,1900,63,30,50,50,100,50,4,0,0,0
1901,1901,63,30,50,50,100,50,5,0,0,0
1902,1902,63,30,50,50,100,100,0,0,0,0
1903,1903,63,30,50,50,100,100,1,0,0,0
1904,1904,63,30,50,50,100,100,2,3,0,0
1905,1905,63,30,50,50,100,100,3,0,0,0
1906,1906,63,30,50,50,100,100,4,0,0,0
1907,1907,63,30,50,50,100,100,5,0,0,0
1908,1908,63,30,50,50,100,150,0,0,0,0
1909,1909,63,30,50,50,100,150,1,1,0,0
1910,1910,63,30,50,50,100,150,2,0,0,0
1911,1911,63,30,50,50,100,150,3,0,0,0
1912,1912,63,30,50,50,100,150,4,0,0,0
1913,1913,63,30,50,50,100,150,5,1,0,0
1914,1914,63,30,50,50,100,200,0,0,0,0
1915,1915,63,30,50,50,100,200,1,0,0,0
1916,1916,63,30,50,50,100,200,2,0,0,0
1917,1917,63,30,50,50,100,200,3,0,0,0
1918,1918,63,30,50,50,100,200,4,0,0,0
1919,1919,63,30,50,50,100,200,5,0,0,0
1920,1920,64,30,50,50,100,0,0,100,0,0
1921,1921,64,30,50,50,100,0,1,100,0,0
1922,1922,64,30,50,50,100,0,2,100,0,0
1923,1923,64,30,50,50,100,0,3,100,0,0
1924,1924,64,30,50,50,100,0,4,100,0,0
1925,1925,64,30,50,50,100,0,5,100,0,0
1926,1926,64,30,50,50,100,50,0,0,0,0
1927,1927,64,30,50,50,100,50,1,1,0,0
1928,1928,64,30,50,50,100,50,2,0,0,0
1929,1929,64,30,50,50,100,50,3,0,0,0
1930,1930,64,30,50,50,100,50,4,0,0,0
1931,1931,64,30,50,50,100,50,5,0,0,0
1932,1932,64,30,50,50,100,100,0,0,0,0
1933,1933,64,30,50,50,100,100,1,0,0,0
1934,1934,64,30,50,50,100,100,2,0,0,0
1935,1935,64,30,50,50,100,100,3,0,0,0
1936,1936,64,30,50,50,100,100,4,0,0,0
1937,1937,64,30,50,50,100,100,5,0,0,0
1938,1938,64,30,50,50,100,150,0,0,0,0
1939,1939,64,30,50,50,100,150,1,1,0,0
1940,1940,64,30,50,50,100,150,2,0,0,0
1941,1941,64,30,50,50,100,150,3,0,0,0
1942,1942,64,30,50,50,100,150,4,0,0,0
1943,1943,64,30,50,50,100,150,5,1,0,0
1944,1944,64,30,50,50,100,200,0,0,0,0
1945,1945,64,30,50,50,100,200,1,0,0,0
1946,1946,64,30,50,50,100,200,2,0,0,0
1947,1947,64,30,50,50,100,200,3,0,0,0
1948,1948,64,30,50,50,100,200,4,0,0,0
1949,1949,64,30,50,50,100,200,5,0,0,0
1950,1950,65,30,50,50,100,0,0,100,0,0
1951,1951,65,30,50,50,100,0,1,100,0,0
1952,1952,65,30,50,50,100,0,2,100,0,0
1953,1953,65,30,50,50,100,0,3,100,0,0
1954,1954,65,30,50,50,100,0,4,100,0,0
1955,1955,65,30,50,50,100,0,5,100,0,0
1956,1956,65,30,50,50,100,50,0,0,0,0
1957,1957,65,30,50,50,100,50,1,0,0,0
1958,1958,65,30,50,50,100,50,2,2,0,0
1959,1959,65,30,50,50,100,50,3,2,0,0
1960,1960,65,30,50,50,100,50,4,2,0,0
1961,1961,65,30,50,50,100,50,5,0,0,0
1962,1962,65,30,50,50,100,100,0,0,0,0
1963,1963,65,30,50,50,100,100,1,2,0,0
1964,1964,65,30,50,50,100,100,2,0,0,0
1965,1965,65,30,50,50,100,100,3,0,0,0
1966,1966,65,30,50,50,100,100,4,0,0,0
1967,1967,65,30,50,50,100,100,5,0,0,0
1968,1968,65,30,50,50,100,150,0,1,0,0
1969,1969,65,30,50,50,100,150,1,0,0,0
1970,1970,65,30,50,50,100,150,2,0,0,0
1971,1971,65,30,50,50,100,150,3,0,0,0
1972,1972,65,30,50,50,100,150,4,0,0,0
1973,1973,65,30,50,50,100,150,5,0,0,0
1974,1974,65,30,50,50,100,200,0,1,0,0
